rep,t,pop1,pop2,k1,k2
15,206,614,0,3.79,-1.00
15,207,582,0,3.70,-1.00
15,208,609,0,3.82,-1.00
15,209,630,0,3.74,-1.00
15,210,653,0,3.82,-1.00
15,211,628,0,3.84,-1.00
15,212,642,0,3.86,-1.00
15,213,649,0,3.93,-1.00
15,214,630,0,4.01,-1.00
15,215,622,0,4.12,-1.00
15,216,582,0,3.95,-1.00
15,217,609,0,4.03,-1.00
15,218,607,0,3.98,-1.00
15,219,591,0,4.06,-1.00
15,220,588,0,4.05,-1.00
15,221,614,0,4.10,-1.00
15,222,595,0,4.06,-1.00
15,223,590,0,3.95,-1.00
15,224,653,0,4.06,-1.00
15,225,635,0,4.15,-1.00
15,226,608,0,4.10,-1.00
15,227,629,0,4.02,-1.00
15,228,615,0,3.96,-1.00
15,229,666,0,4.10,-1.00
15,230,651,0,3.99,-1.00
15,231,634,0,4.09,-1.00
15,232,591,0,4.09,-1.00
15,233,619,0,4.10,-1.00
15,234,610,0,4.06,-1.00
15,235,591,0,4.03,-1.00
15,236,583,0,3.97,-1.00
15,237,632,0,4.04,-1.00
15,238,648,0,4.12,-1.00
15,239,604,0,4.14,-1.00
15,240,543,0,4.15,-1.00
15,241,543,0,4.14,-1.00
15,242,588,0,4.14,-1.00
15,243,539,0,4.19,-1.00
15,244,571,0,4.24,-1.00
15,245,591,0,4.32,-1.00
15,246,587,0,4.12,-1.00
15,247,582,0,4.08,-1.00
15,248,588,0,4.02,-1.00
15,249,613,0,4.00,-1.00
15,250,599,0,4.06,-1.00
15,251,612,0,4.15,-1.00
15,252,677,0,4.18,-1.00
15,253,614,0,4.21,-1.00
15,254,545,0,4.28,-1.00
15,255,549,0,4.14,-1.00
15,256,564,0,4.15,-1.00
15,257,555,0,4.01,-1.00
15,258,549,0,4.04,-1.00
15,259,571,0,4.13,-1.00
15,260,593,0,4.26,-1.00
15,261,575,0,4.22,-1.00
15,262,572,0,4.34,-1.00
15,263,580,0,4.45,-1.00
15,264,533,0,4.49,-1.00
15,265,553,0,4.55,-1.00
15,266,578,0,4.70,-1.00
15,267,553,0,4.79,-1.00
15,268,565,0,5.01,-1.00
15,269,553,0,5.07,-1.00
15,270,546,0,5.05,-1.00
15,271,539,0,5.18,-1.00
15,272,515,0,5.09,-1.00
15,273,550,0,5.05,-1.00
15,274,559,0,5.05,-1.00
15,275,550,0,5.16,-1.00
15,276,576,0,5.11,-1.00
15,277,547,0,5.01,-1.00
15,278,569,0,5.05,-1.00
15,279,547,0,5.11,-1.00
15,280,531,0,5.19,-1.00
15,281,529,0,5.16,-1.00
15,282,531,0,5.16,-1.00
15,283,530,0,5.26,-1.00
15,284,537,0,5.26,-1.00
15,285,533,0,5.33,-1.00
15,286,500,0,5.26,-1.00
15,287,482,0,5.28,-1.00
15,288,453,0,5.30,-1.00
15,289,500,0,5.16,-1.00
15,290,526,0,5.26,-1.00
15,291,513,0,5.22,-1.00
15,292,515,0,5.19,-1.00
15,293,529,0,5.14,-1.00
15,294,560,0,5.08,-1.00
15,295,534,0,5.00,-1.00
15,296,491,0,5.04,-1.00
15,297,510,0,5.05,-1.00
15,298,474,0,5.13,-1.00
15,299,482,0,5.13,-1.00
15,300,491,0,5.10,-1.00
15,301,502,0,5.21,-1.00
15,302,458,0,5.32,-1.00
15,303,481,0,5.26,-1.00
15,304,481,0,5.34,-1.00
15,305,481,0,5.35,-1.00
15,306,516,0,5.42,-1.00
15,307,489,0,5.54,-1.00
15,308,501,0,5.70,-1.00
15,309,500,0,5.83,-1.00
15,310,517,0,5.91,-1.00
15,311,510,0,5.95,-1.00
15,312,463,0,6.04,-1.00
15,313,453,0,6.03,-1.00
15,314,436,0,5.95,-1.00
15,315,438,0,5.95,-1.00
15,316,469,0,5.93,-1.00
15,317,443,0,5.93,-1.00
15,318,442,0,5.80,-1.00
15,319,467,0,5.92,-1.00
15,320,518,0,5.86,-1.00
15,321,491,0,5.86,-1.00
15,322,494,0,5.79,-1.00
15,323,491,0,5.86,-1.00
15,324,512,0,5.97,-1.00
15,325,472,0,5.93,-1.00
15,326,480,0,5.98,-1.00
15,327,497,0,5.92,-1.00
15,328,502,0,5.86,-1.00
15,329,505,0,5.96,-1.00
15,330,516,0,5.73,-1.00
15,331,510,0,5.81,-1.00
15,332,482,0,5.78,-1.00
15,333,465,0,5.72,-1.00
15,334,476,0,5.75,-1.00
15,335,511,0,5.68,-1.00
15,336,509,0,5.77,-1.00
15,337,513,0,5.81,-1.00
15,338,509,0,5.83,-1.00
15,339,534,0,6.03,-1.00
15,340,498,0,6.01,-1.00
15,341,487,0,6.22,-1.00
15,342,447,0,6.16,-1.00
15,343,425,0,6.23,-1.00
15,344,446,0,6.12,-1.00
15,345,412,0,6.19,-1.00
15,346,454,0,6.34,-1.00
15,347,467,0,6.22,-1.00
15,348,487,0,6.24,-1.00
15,349,467,0,6.19,-1.00
15,350,440,0,6.18,-1.00
15,351,475,0,6.16,-1.00
15,352,467,0,6.14,-1.00
15,353,476,0,6.15,-1.00
15,354,483,0,6.01,-1.00
15,355,562,0,5.98,-1.00
15,356,555,0,6.03,-1.00
15,357,505,0,6.07,-1.00
15,358,498,0,6.09,-1.00
15,359,480,0,6.13,-1.00
15,360,446,0,6.20,-1.00
15,361,448,0,6.18,-1.00
15,362,435,0,6.25,-1.00
15,363,425,0,6.40,-1.00
15,364,441,0,6.52,-1.00
15,365,473,0,6.50,-1.00
15,366,448,0,6.51,-1.00
15,367,403,0,6.49,-1.00
15,368,427,0,6.48,-1.00
15,369,442,0,6.51,-1.00
15,370,448,0,6.61,-1.00
15,371,457,0,6.72,-1.00
15,372,442,0,6.77,-1.00
15,373,416,0,6.90,-1.00
15,374,415,0,6.89,-1.00
15,375,422,0,6.85,-1.00
15,376,401,0,6.88,-1.00
15,377,424,0,6.86,-1.00
15,378,434,0,6.78,-1.00
15,379,403,0,6.83,-1.00
15,380,402,0,6.75,-1.00
15,381,375,0,6.83,-1.00
15,382,390,0,6.71,-1.00
15,383,399,0,6.57,-1.00
15,384,420,0,6.61,-1.00
15,385,419,0,6.64,-1.00
15,386,436,0,6.65,-1.00
15,387,459,0,6.60,-1.00
15,388,453,0,6.53,-1.00
15,389,415,0,6.64,-1.00
15,390,440,0,6.68,-1.00
15,391,479,0,6.75,-1.00
15,392,428,0,6.85,-1.00
15,393,388,0,6.77,-1.00
15,394,424,0,6.65,-1.00
15,395,445,0,6.75,-1.00
15,396,422,0,6.83,-1.00
15,397,416,0,6.94,-1.00
15,398,444,0,6.98,-1.00
15,399,398,0,6.90,-1.00
15,400,381,0,6.91,-1.00
15,401,375,0,6.95,-1.00
15,402,374,0,7.03,-1.00
15,403,351,0,7.09,-1.00
15,404,350,0,7.13,-1.00
15,405,339,0,7.21,-1.00
15,406,366,0,7.24,-1.00
15,407,361,0,7.40,-1.00
15,408,376,0,7.47,-1.00
15,409,360,0,7.42,-1.00
15,410,328,0,7.58,-1.00
15,411,332,0,7.52,-1.00
15,412,337,0,7.59,-1.00
15,413,339,0,7.60,-1.00
15,414,340,0,7.60,-1.00
15,415,355,0,7.47,-1.00
15,416,358,0,7.63,-1.00
15,417,348,0,7.80,-1.00
15,418,338,0,7.91,-1.00
15,419,333,0,8.02,-1.00
15,420,308,0,8.25,-1.00
15,421,295,0,8.31,-1.00
15,422,330,0,8.33,-1.00
15,423,327,0,8.53,-1.00
15,424,326,0,8.60,-1.00
15,425,308,0,8.51,-1.00
15,426,322,0,8.55,-1.00
15,427,341,0,8.49,-1.00
15,428,312,0,8.12,-1.00
15,429,305,0,8.05,-1.00
15,430,315,0,7.97,-1.00
15,431,308,0,8.08,-1.00
15,432,293,0,7.95,-1.00
15,433,280,0,7.74,-1.00
15,434,309,0,7.72,-1.00
15,435,321,0,7.66,-1.00
15,436,315,0,7.65,-1.00
15,437,327,0,7.69,-1.00
15,438,353,0,7.78,-1.00
15,439,340,0,7.80,-1.00
15,440,337,0,7.99,-1.00
15,441,348,0,8.14,-1.00
15,442,342,0,8.02,-1.00
15,443,350,0,8.06,-1.00
15,444,323,0,8.15,-1.00
15,445,332,0,8.08,-1.00
15,446,308,0,8.14,-1.00
15,447,322,0,8.10,-1.00
15,448,347,0,8.28,-1.00
15,449,304,0,7.97,-1.00
15,450,306,0,7.97,-1.00
15,451,327,0,8.04,-1.00
15,452,329,0,7.95,-1.00
15,453,299,0,7.86,-1.00
15,454,287,0,7.63,-1.00
15,455,295,0,7.56,-1.00
15,456,311,0,7.63,-1.00
15,457,307,0,7.52,-1.00
15,458,321,0,7.48,-1.00
15,459,321,0,7.61,-1.00
15,460,344,0,7.74,-1.00
15,461,325,0,7.82,-1.00
15,462,336,0,7.94,-1.00
15,463,334,0,7.98,-1.00
15,464,324,0,8.08,-1.00
15,465,320,0,8.06,-1.00
15,466,338,0,8.19,-1.00
15,467,312,0,8.21,-1.00
15,468,342,0,8.25,-1.00
15,469,345,0,8.33,-1.00
15,470,364,0,8.33,-1.00
15,471,359,0,8.42,-1.00
15,472,304,0,8.46,-1.00
15,473,352,0,8.35,-1.00
15,474,314,0,8.22,-1.00
15,475,317,0,8.36,-1.00
15,476,336,0,8.34,-1.00
15,477,324,0,8.31,-1.00
15,478,324,0,8.36,-1.00
15,479,305,0,8.31,-1.00
15,480,335,0,8.23,-1.00
15,481,332,0,8.26,-1.00
15,482,324,0,8.12,-1.00
15,483,327,0,8.28,-1.00
15,484,285,0,8.27,-1.00
15,485,311,0,8.43,-1.00
15,486,303,0,8.41,-1.00
15,487,311,0,8.39,-1.00
15,488,310,0,8.23,-1.00
15,489,326,0,8.19,-1.00
15,490,316,0,8.28,-1.00
15,491,327,0,8.11,-1.00
15,492,325,0,8.33,-1.00
15,493,329,0,8.40,-1.00
15,494,313,0,8.54,-1.00
15,495,294,0,8.38,-1.00
15,496,297,0,8.23,-1.00
15,497,307,0,8.19,-1.00
15,498,341,0,8.14,-1.00
15,499,331,0,8.34,-1.00
15,500,309,0,8.19,-1.00
16,1,978,0,0.19,-1.00
16,2,966,0,0.37,-1.00
16,3,955,0,0.48,-1.00
16,4,928,0,0.63,-1.00
16,5,942,0,0.77,-1.00
16,6,921,0,0.90,-1.00
16,7,865,0,1.05,-1.00
16,8,841,0,1.17,-1.00
16,9,869,0,1.35,-1.00
16,10,836,0,1.48,-1.00
16,11,838,0,1.59,-1.00
16,12,839,0,1.62,-1.00
16,13,841,0,1.62,-1.00
16,14,822,0,1.70,-1.00
16,15,835,0,1.86,-1.00
16,16,811,0,2.03,-1.00
16,17,763,0,2.11,-1.00
16,18,794,0,2.17,-1.00
16,19,760,0,2.25,-1.00
16,20,783,0,2.38,-1.00
16,21,768,0,2.43,-1.00
16,22,752,0,2.45,-1.00
16,23,752,0,2.46,-1.00
16,24,758,0,2.49,-1.00
16,25,793,0,2.59,-1.00
16,26,785,0,2.57,-1.00
16,27,803,0,2.62,-1.00
16,28,742,0,2.68,-1.00
16,29,728,0,2.69,-1.00
16,30,726,0,2.80,-1.00
16,31,692,0,2.80,-1.00
16,32,682,0,2.88,-1.00
16,33,719,0,2.96,-1.00
16,34,724,0,3.03,-1.00
16,35,677,0,2.96,-1.00
16,36,713,0,2.99,-1.00
16,37,704,0,3.05,-1.00
16,38,748,0,3.14,-1.00
16,39,752,0,3.16,-1.00
16,40,751,0,3.30,-1.00
16,41,729,0,3.33,-1.00
16,42,709,0,3.45,-1.00
16,43,746,0,3.59,-1.00
16,44,700,0,3.61,-1.00
16,45,656,0,3.66,-1.00
16,46,674,0,3.70,-1.00
16,47,651,0,3.67,-1.00
16,48,662,0,3.56,-1.00
16,49,685,0,3.58,-1.00
16,50,679,0,3.56,-1.00
16,51,681,0,3.49,-1.00
16,52,694,0,3.41,-1.00
16,53,682,0,3.40,-1.00
16,54,636,0,3.53,-1.00
16,55,691,0,3.52,-1.00
16,56,685,0,3.55,-1.00
16,57,647,0,3.47,-1.00
16,58,625,0,3.46,-1.00
16,59,616,0,3.49,-1.00
16,60,621,0,3.46,-1.00
16,61,664,0,3.53,-1.00
16,62,636,0,3.56,-1.00
16,63,607,0,3.45,-1.00
16,64,565,0,3.28,-1.00
16,65,620,0,3.23,-1.00
16,66,660,0,3.37,-1.00
16,67,692,0,3.41,-1.00
16,68,680,0,3.40,-1.00
16,69,714,0,3.30,-1.00
16,70,722,0,3.26,-1.00
16,71,699,0,3.25,-1.00
16,72,673,0,3.11,-1.00
16,73,687,0,3.01,-1.00
16,74,698,0,2.91,-1.00
16,75,694,0,2.87,-1.00
16,76,785,0,2.78,-1.00
16,77,783,0,2.79,-1.00
16,78,704,0,2.87,-1.00
16,79,708,0,2.89,-1.00
16,80,731,0,2.97,-1.00
16,81,748,0,3.04,-1.00
16,82,720,0,3.03,-1.00
16,83,675,0,3.03,-1.00
16,84,718,0,2.99,-1.00
16,85,702,0,3.00,-1.00
16,86,730,0,3.07,-1.00
16,87,720,0,3.11,-1.00
16,88,654,0,3.12,-1.00
16,89,649,0,3.04,-1.00
16,90,698,0,3.17,-1.00
16,91,685,0,3.14,-1.00
16,92,616,0,3.06,-1.00
16,93,644,0,3.02,-1.00
16,94,677,0,3.01,-1.00
16,95,643,0,2.99,-1.00
16,96,656,0,2.95,-1.00
16,97,674,0,2.88,-1.00
16,98,703,0,2.81,-1.00
16,99,692,0,2.87,-1.00
16,100,684,0,2.79,-1.00
16,101,741,0,2.84,-1.00
16,102,743,0,2.85,-1.00
16,103,751,0,2.88,-1.00
16,104,762,0,2.84,-1.00
16,105,744,0,2.95,-1.00
16,106,740,0,2.96,-1.00
16,107,660,0,3.02,-1.00
16,108,668,0,3.10,-1.00
16,109,687,0,3.10,-1.00
16,110,737,0,3.00,-1.00
16,111,685,0,3.00,-1.00
16,112,716,0,3.16,-1.00
16,113,702,0,3.30,-1.00
16,114,702,0,3.22,-1.00
16,115,717,0,3.43,-1.00
16,116,682,0,3.35,-1.00
16,117,705,0,3.31,-1.00
16,118,686,0,3.36,-1.00
16,119,678,0,3.51,-1.00
16,120,610,0,3.49,-1.00
16,121,668,0,3.60,-1.00
16,122,674,0,3.66,-1.00
16,123,700,0,3.80,-1.00
16,124,660,0,3.77,-1.00
16,125,645,0,3.76,-1.00
16,126,590,0,3.81,-1.00
16,127,623,0,3.75,-1.00
16,128,635,0,3.71,-1.00
16,129,588,0,3.71,-1.00
16,130,625,0,3.63,-1.00
16,131,617,0,3.62,-1.00
16,132,651,0,3.63,-1.00
16,133,685,0,3.70,-1.00
16,134,660,0,3.76,-1.00
16,135,672,0,3.77,-1.00
16,136,599,0,3.74,-1.00
16,137,622,0,3.66,-1.00
16,138,664,0,3.69,-1.00
16,139,656,0,3.62,-1.00
16,140,649,0,3.69,-1.00
16,141,641,0,3.71,-1.00
16,142,646,0,3.71,-1.00
16,143,671,0,3.77,-1.00
16,144,645,0,3.73,-1.00
16,145,635,0,3.69,-1.00
16,146,628,0,3.75,-1.00
16,147,646,0,3.87,-1.00
16,148,665,0,3.98,-1.00
16,149,653,0,4.10,-1.00
16,150,635,0,4.22,-1.00
16,151,646,0,4.35,-1.00
16,152,599,0,4.42,-1.00
16,153,604,0,4.48,-1.00
16,154,540,0,4.45,-1.00
16,155,552,0,4.55,-1.00
16,156,557,0,4.51,-1.00
16,157,518,0,4.51,-1.00
16,158,545,0,4.64,-1.00
16,159,550,0,4.70,-1.00
16,160,564,0,4.87,-1.00
16,161,522,0,4.68,-1.00
16,162,507,0,4.78,-1.00
16,163,556,0,4.92,-1.00
16,164,577,0,4.86,-1.00
16,165,595,0,4.83,-1.00
16,166,622,0,4.85,-1.00
16,167,588,0,5.02,-1.00
16,168,598,0,5.04,-1.00
16,169,600,0,5.03,-1.00
16,170,574,0,5.08,-1.00
16,171,604,0,5.17,-1.00
16,172,570,0,5.23,-1.00
16,173,545,0,5.38,-1.00
16,174,574,0,5.34,-1.00
16,175,539,0,5.33,-1.00
16,176,519,0,5.26,-1.00
16,177,526,0,5.27,-1.00
16,178,535,0,5.18,-1.00
16,179,524,0,5.23,-1.00
16,180,509,0,5.20,-1.00
16,181,484,0,5.18,-1.00
16,182,496,0,5.11,-1.00
16,183,473,0,5.15,-1.00
16,184,467,0,5.06,-1.00
16,185,521,0,4.95,-1.00
16,186,543,0,4.91,-1.00
16,187,548,0,4.77,-1.00
16,188,558,0,4.82,-1.00
16,189,543,0,4.72,-1.00
16,190,582,0,4.67,-1.00
16,191,595,0,4.77,-1.00
16,192,590,0,4.78,-1.00
16,193,579,0,4.80,-1.00
16,194,600,0,4.74,-1.00
16,195,580,0,4.73,-1.00
16,196,570,0,4.74,-1.00
16,197,556,0,4.86,-1.00
16,198,513,0,4.72,-1.00
16,199,541,0,4.79,-1.00
16,200,537,0,4.79,-1.00
16,201,514,0,4.80,-1.00
16,202,546,0,4.79,-1.00
16,203,516,0,4.79,-1.00
16,204,518,0,4.83,-1.00
16,205,535,0,4.88,-1.00
16,206,504,0,4.88,-1.00
16,207,529,0,4.95,-1.00
16,208,530,0,4.94,-1.00
16,209,517,0,4.84,-1.00
16,210,560,0,5.01,-1.00
16,211,552,0,5.09,-1.00
16,212,609,0,5.18,-1.00
16,213,569,0,5.28,-1.00
16,214,561,0,5.34,-1.00
16,215,520,0,5.35,-1.00
16,216,515,0,5.38,-1.00
16,217,526,0,5.52,-1.00
16,218,527,0,5.57,-1.00
16,219,551,0,5.55,-1.00
16,220,517,0,5.70,-1.00
16,221,507,0,5.70,-1.00
16,222,494,0,5.67,-1.00
16,223,498,0,5.93,-1.00
16,224,447,0,5.94,-1.00
16,225,471,0,6.07,-1.00
16,226,471,0,6.02,-1.00
16,227,478,0,6.03,-1.00
16,228,449,0,5.90,-1.00
16,229,439,0,5.97,-1.00
16,230,449,0,5.96,-1.00
16,231,457,0,5.96,-1.00
16,232,417,0,5.90,-1.00
16,233,425,0,5.88,-1.00
16,234,402,0,5.98,-1.00
16,235,441,0,6.11,-1.00
16,236,421,0,6.05,-1.00
16,237,449,0,6.09,-1.00
16,238,452,0,6.13,-1.00
16,239,434,0,6.28,-1.00
16,240,425,0,6.37,-1.00
16,241,436,0,6.28,-1.00
16,242,454,0,6.33,-1.00
16,243,480,0,6.40,-1.00
16,244,439,0,6.42,-1.00
16,245,451,0,6.47,-1.00
16,246,455,0,6.50,-1.00
16,247,421,0,6.60,-1.00
16,248,404,0,6.59,-1.00
16,249,436,0,6.69,-1.00
16,250,406,0,6.77,-1.00
16,251,388,0,6.92,-1.00
16,252,378,0,6.97,-1.00
16,253,400,0,6.94,-1.00
16,254,380,0,7.08,-1.00
16,255,365,0,7.17,-1.00
16,256,345,0,7.15,-1.00
16,257,395,0,7.14,-1.00
16,258,372,0,7.25,-1.00
16,259,361,0,7.06,-1.00
16,260,407,0,7.16,-1.00
16,261,397,0,7.21,-1.00
16,262,376,0,6.98,-1.00
16,263,372,0,6.70,-1.00
16,264,380,0,6.80,-1.00
16,265,378,0,6.71,-1.00
16,266,374,0,6.73,-1.00
16,267,368,0,6.69,-1.00
16,268,385,0,6.70,-1.00
16,269,413,0,6.50,-1.00
16,270,461,0,6.28,-1.00
16,271,480,0,6.46,-1.00
16,272,464,0,6.58,-1.00
16,273,434,0,6.59,-1.00
16,274,454,0,6.54,-1.00
16,275,481,0,6.58,-1.00
16,276,449,0,6.72,-1.00
16,277,451,0,6.74,-1.00
16,278,460,0,6.86,-1.00
16,279,452,0,6.82,-1.00
16,280,438,0,6.96,-1.00
16,281,437,0,6.94,-1.00
16,282,434,0,7.08,-1.00
16,283,415,0,7.06,-1.00
16,284,393,0,7.04,-1.00
16,285,393,0,7.06,-1.00
16,286,366,0,7.18,-1.00
16,287,375,0,7.16,-1.00
16,288,371,0,7.03,-1.00
16,289,380,0,7.20,-1.00
16,290,415,0,7.10,-1.00
16,291,399,0,7.16,-1.00
16,292,387,0,7.21,-1.00
16,293,383,0,7.27,-1.00
16,294,354,0,7.25,-1.00
16,295,384,0,7.14,-1.00
16,296,400,0,7.13,-1.00
16,297,412,0,7.11,-1.00
16,298,397,0,7.08,-1.00
16,299,364,0,7.13,-1.00
16,300,358,0,7.27,-1.00
16,301,370,0,7.28,-1.00
16,302,372,0,7.44,-1.00
16,303,322,0,7.45,-1.00
16,304,358,0,7.39,-1.00
16,305,350,0,7.41,-1.00
16,306,365,0,7.38,-1.00
16,307,375,0,7.43,-1.00
16,308,395,0,7.46,-1.00
16,309,347,0,7.61,-1.00
16,310,322,0,7.52,-1.00
16,311,348,0,7.61,-1.00
16,312,354,0,7.64,-1.00
16,313,355,0,7.74,-1.00
16,314,369,0,7.79,-1.00
16,315,341,0,7.91,-1.00
16,316,365,0,7.99,-1.00
16,317,351,0,8.12,-1.00
16,318,364,0,8.15,-1.00
16,319,305,0,8.23,-1.00
16,320,306,0,8.25,-1.00
16,321,311,0,8.29,-1.00
16,322,322,0,8.56,-1.00
16,323,361,0,8.36,-1.00
16,324,363,0,8.30,-1.00
16,325,387,0,8.22,-1.00
16,326,340,0,8.23,-1.00
16,327,336,0,8.34,-1.00
16,328,332,0,8.20,-1.00
16,329,347,0,8.23,-1.00
16,330,337,0,8.04,-1.00
16,331,343,0,7.90,-1.00
16,332,368,0,8.05,-1.00
16,333,344,0,8.03,-1.00
16,334,345,0,8.04,-1.00
16,335,345,0,8.04,-1.00
16,336,304,0,8.10,-1.00
16,337,352,0,8.07,-1.00
16,338,336,0,8.15,-1.00
16,339,359,0,7.93,-1.00
16,340,384,0,7.96,-1.00
16,341,383,0,7.88,-1.00
16,342,370,0,7.96,-1.00
16,343,396,0,8.07,-1.00
16,344,379,0,8.16,-1.00
16,345,350,0,8.11,-1.00
16,346,325,0,8.11,-1.00
16,347,325,0,8.19,-1.00
16,348,327,0,8.06,-1.00
16,349,367,0,8.06,-1.00
16,350,322,0,8.04,-1.00
16,351,336,0,8.13,-1.00
16,352,346,0,8.07,-1.00
16,353,346,0,8.34,-1.00
16,354,310,0,8.20,-1.00
16,355,296,0,8.28,-1.00
16,356,302,0,8.38,-1.00
16,357,310,0,8.36,-1.00
16,358,285,0,8.16,-1.00
16,359,311,0,8.33,-1.00
16,360,296,0,8.22,-1.00
16,361,298,0,8.07,-1.00
16,362,274,0,8.19,-1.00
16,363,319,0,8.08,-1.00
16,364,282,0,8.19,-1.00
16,365,302,0,8.22,-1.00
16,366,328,0,8.30,-1.00
16,367,284,0,8.22,-1.00
16,368,281,0,8.35,-1.00
16,369,272,0,8.24,-1.00
16,370,273,0,8.19,-1.00
16,371,286,0,8.35,-1.00
16,372,280,0,8.42,-1.00
16,373,285,0,8.50,-1.00
16,374,252,0,8.55,-1.00
16,375,303,0,8.65,-1.00
16,376,298,0,8.96,-1.00
16,377,256,0,8.96,-1.00
16,378,262,0,9.16,-1.00
16,379,247,0,9.04,-1.00
16,380,273,0,9.34,-1.00
16,381,277,0,9.24,-1.00
16,382,292,0,9.20,-1.00
16,383,273,0,9.19,-1.00
16,384,228,0,9.32,-1.00
16,385,231,0,9.33,-1.00
16,386,220,0,9.42,-1.00
16,387,223,0,9.43,-1.00
16,388,250,0,9.37,-1.00
16,389,261,0,9.40,-1.00
16,390,244,0,9.57,-1.00
16,391,244,0,9.66,-1.00
16,392,245,0,9.72,-1.00
16,393,235,0,9.80,-1.00
16,394,208,0,9.71,-1.00
16,395,197,0,9.56,-1.00
16,396,222,0,9.50,-1.00
16,397,217,0,9.54,-1.00
16,398,220,0,9.57,-1.00
16,399,204,0,9.68,-1.00
16,400,202,0,9.86,-1.00
16,401,177,0,9.99,-1.00
16,402,183,0,10.18,-1.00
16,403,189,0,10.39,-1.00
16,404,189,0,10.32,-1.00
16,405,164,0,10.14,-1.00
16,406,208,0,10.16,-1.00
16,407,212,0,10.30,-1.00
16,408,192,0,10.20,-1.00
16,409,173,0,10.25,-1.00
16,410,169,0,10.40,-1.00
16,411,162,0,10.40,-1.00
16,412,180,0,10.26,-1.00
16,413,166,0,10.15,-1.00
16,414,157,0,9.95,-1.00
16,415,126,0,10.27,-1.00
16,416,145,0,10.62,-1.00
16,417,158,0,10.51,-1.00
16,418,135,0,10.53,-1.00
16,419,105,0,10.91,-1.00
16,420,100,0,10.66,-1.00
16,421,106,0,10.86,-1.00
16,422,102,0,10.84,-1.00
16,423,133,0,10.51,-1.00
16,424,137,0,10.50,-1.00
16,425,157,0,10.26,-1.00
16,426,145,0,10.39,-1.00
16,427,150,0,10.43,-1.00
16,428,142,0,10.24,-1.00
16,429,155,0,10.40,-1.00
16,430,144,0,10.38,-1.00
16,431,170,0,10.36,-1.00
16,432,181,0,10.24,-1.00
16,433,214,0,10.20,-1.00
16,434,202,0,9.96,-1.00
16,435,195,0,9.89,-1.00
16,436,182,0,10.11,-1.00
16,437,176,0,10.18,-1.00
16,438,179,0,10.38,-1.00
16,439,150,0,9.89,-1.00
16,440,159,0,9.65,-1.00
16,441,174,0,9.80,-1.00
16,442,180,0,9.84,-1.00
16,443,173,0,9.69,-1.00
16,444,195,0,9.75,-1.00
16,445,184,0,9.83,-1.00
16,446,173,0,9.52,-1.00
16,447,185,0,9.50,-1.00
16,448,172,0,9.70,-1.00
16,449,195,0,9.85,-1.00
16,450,195,0,9.81,-1.00
16,451,198,0,9.75,-1.00
16,452,210,0,9.99,-1.00
16,453,226,0,10.17,-1.00
16,454,205,0,10.14,-1.00
16,455,189,0,10.29,-1.00
16,456,199,0,10.23,-1.00
16,457,210,0,10.27,-1.00
16,458,209,0,10.22,-1.00
16,459,210,0,10.31,-1.00
16,460,189,0,10.31,-1.00
16,461,199,0,10.30,-1.00
16,462,189,0,10.38,-1.00
16,463,140,0,10.58,-1.00
16,464,145,0,11.00,-1.00
16,465,138,0,11.01,-1.00
16,466,149,0,10.93,-1.00
16,467,135,0,11.03,-1.00
16,468,145,0,11.20,-1.00
16,469,164,0,11.27,-1.00
16,470,152,0,10.99,-1.00
16,471,139,0,11.12,-1.00
16,472,131,0,11.05,-1.00
16,473,134,0,10.89,-1.00
16,474,151,0,11.17,-1.00
16,475,119,0,11.19,-1.00
16,476,137,0,11.17,-1.00
16,477,148,0,11.17,-1.00
16,478,127,0,11.26,-1.00
16,479,127,0,11.24,-1.00
16,480,127,0,11.53,-1.00
16,481,127,0,11.63,-1.00
16,482,121,0,11.25,-1.00
16,483,131,0,11.06,-1.00
16,484,124,0,10.91,-1.00
16,485,125,0,11.18,-1.00
16,486,117,0,11.30,-1.00
16,487,123,0,11.65,-1.00
16,488,117,0,11.62,-1.00
16,489,112,0,11.71,-1.00
16,490,103,0,12.01,-1.00
16,491,107,0,12.17,-1.00
16,492,114,0,12.44,-1.00
16,493,109,0,12.64,-1.00
16,494,118,0,12.64,-1.00
16,495,120,0,12.93,-1.00
16,496,122,0,12.83,-1.00
16,497,125,0,12.75,-1.00
16,498,117,0,12.81,-1.00
16,499,101,0,13.03,-1.00
16,500,82,0,13.16,-1.00
17,1,967,0,0.17,-1.00
17,2,942,0,0.30,-1.00
17,3,962,0,0.44,-1.00
17,4,969,0,0.66,-1.00
17,5,941,0,0.83,-1.00
17,6,913,0,0.97,-1.00
17,7,917,0,1.13,-1.00
17,8,892,0,1.26,-1.00
17,9,894,0,1.43,-1.00
17,10,800,0,1.62,-1.00
17,11,766,0,1.67,-1.00
17,12,792,0,1.66,-1.00
17,13,849,0,1.75,-1.00
17,14,864,0,1.81,-1.00
17,15,846,0,1.89,-1.00
17,16,809,0,1.96,-1.00
17,17,798,0,2.12,-1.00
17,18,804,0,2.18,-1.00
17,19,741,0,2.21,-1.00
17,20,760,0,2.37,-1.00
17,21,761,0,2.44,-1.00
17,22,743,0,2.53,-1.00
17,23,744,0,2.65,-1.00
17,24,772,0,2.73,-1.00
17,25,734,0,2.72,-1.00
17,26,748,0,2.74,-1.00
17,27,696,0,2.77,-1.00
